5.07,14.69,57.1,64.07
5.224,9.683,15.21,21.01,34.06
5.21,9.606,13.61,21.42,34.17
5.189,30.04,19.98,15.05,133.8
5.001,31.91,14.86,22.68
5.232,8.575,13.7,21.35,33.82
5.217,9.843,15.97,28.81,32.34
5.211,17.92,11.92,23.5,33.96
5.234,8.567,13.69,22.03,34.35
5.15,14.57,16.2,36.0,35.61
5.222,9.44,14.96,21.3,34.13
5.14,96.1,127.4
5.0,24.03,14.02,124.9
5.192,17.59,181.2,10.2,50.21
5.213,9.505,24.41,15.4,36.32
5.232,8.538,13.57,21.7,34.4
5.043,21.18,63.02,58.23,38.6
5.212,11.52,21.55,34.21
5.222,8.727,13.77,21.29,34.07
5.222,8.87,14.01,21.42,33.94
5.212,9.111,14.38,21.31,33.91
5.036,46.41,40.08,9.69,82.95
5.172,115.3,21.08,32.78,26.96
5.228,8.905,13.52,21.42,33.99
5.218,9.749,15.51,21.8,34.04
5.16,77.29,17.78,38.7,22.99
5.23,8.531,13.62,21.59,33.98
5.229,8.952,14.15,21.48,33.75
5.223,8.739,13.98,21.29,34.02
5.206,15.56,20.6,33.98
5.031,32.9,55.13,3891.0,52.65
5.148,10.72,31.31,19.22,47.96
5.208,9.653,15.36,21.24,33.99
5.056,129.3,21.67,170.5
5.153,55.8,11.0,18.2,73.58
5.067,18.18,46.97,29.05
5.188,29.54,146.5,12.93
5.125,18.84,49.48,89.13
5.223,10.28,13.54,21.26,34.13
5.228,8.899,14.22,21.3,34.07
5.22,9.966,13.63,21.32,34.25
5.216,10.64,32.68,33.18,54.71
5.222,8.843,14.03,21.3,33.98
5.229,8.62,13.65,21.87,34.15
5.23,9.13,14.4,21.45,33.93
5.206,10.77,14.15,21.25,33.99
5.231,8.942,14.28,21.45,34.19
5.223,9.61,17.88,34.49
5.091,17.53,111.0,73.24,52.23
5.202,74.21,9.673,18.77,98.25
5.228,8.772,13.94,21.48,34.2
5.15,16.75,115.7,53.29,37.18
5.172,29.48,59.79,15.17,56.09
5.04,17.82,19.39,37.03
5.219,9.189,13.35,21.32,34.32
5.229,8.643,13.53,21.33,34.48
5.236,8.598,13.86,21.53,34.21
5.145,33.7,87.03,15.48,111.6
4.935,65.68,30.72,50.48
5.124,26.4,52.19,24.85
5.221,9.088,14.39,21.39,33.93
5.227,8.678,13.82,21.4,33.96
5.213,9.583,15.28,21.55,33.05
5.229,8.645,13.64,21.38,34.08
5.197,12.38,30.88,55.75,190.5
5.095,28.52,61.92,14.94
5.223,8.607,13.69,21.48,34.14
5.227,8.777,13.82,21.3,34.03
5.182,50.82,11.19,19.0,66.98
5.218,9.388,14.84,21.4,33.99
5.22,15.39,20.32,34.39
4.935,16.4,43.88,42.99
5.224,8.6,13.61,21.85,34.15
5.232,8.678,13.87,21.62,33.97
4.987,28.28,24.02,46.28,5439.0
5.209,21.89,39.72,72.25
5.2,19.48,10.75,25.57,33.28
4.997,16.24,38.93
5.223,9.96,23.26,15.67,34.07
5.18,10.17,16.14,20.91,33.91
5.233,8.59,13.62,21.56,34.63
5.227,9.091,14.53,21.37,34.05
5.22,8.967,14.31,21.38,33.93
4.943,23.46,23.04,479.1
5.224,9.284,14.73,21.52,34.06
5.206,9.187,47.17,20.16,30.14
4.914,14.58,753.9,50.55
5.17,56.83,11.64,21.18,28.27
5.232,8.634,13.72,21.24,33.77
5.229,8.702,13.81,21.38,34.24
5.195,9.846,15.7,21.07,33.59
5.203,126.6,167.3,21.57,14.07
5.229,8.548,13.71,21.59,34.15
4.959,29.44,38.55
5.231,8.589,13.56,21.78,34.41
5.03,38.55,30.74,44.01
5.219,9.29,14.81,21.2,33.79
4.817,12.85,24.71,35.2
5.142,89.96,13.15,27.59,21.1
5.22,9.39,22.16,17.0,33.01
5.206,10.47,31.54,32.59,24.04
5.224,8.529,13.68,21.75,34.23
5.185,177.3,12.21,16.23,234.4
5.176,19.87,12.36,49.53,33.81
5.144,10.45,37.29,20.02,29.88
5.147,13.51,39.61,54.26,15.74
5.211,17.8,55.64,46.31
5.183,9.649,15.43,21.19,33.51
5.232,8.578,13.6,21.64,34.44
5.2,23.48,13.44,33.23,32.62
5.122,47.8,26.07,12.85,57.78
5.229,8.903,14.17,21.48,33.92
5.223,8.667,13.75,21.36,33.98
5.218,9.232,14.83,21.02,34.18
5.17,90.54,18.59,11.94,117.0
4.996,17.08,40.76,44.56
4.832,16.47,82.38,36.97
5.217,14.01,21.31,34.46
5.228,8.885,14.19,21.4,33.85
5.009,28.09,579.0,26.99
5.22,8.898,14.15,21.21,34.28
5.222,8.918,13.41,21.41,34.18
5.212,22.91,52.63,11.3,50.13
5.129,19.47,11.44,69.96,47.25
5.22,10.21,25.34,38.55,20.32
5.027,13.76,40.43,240.7,41580.0
5.228,8.917,14.11,21.26,33.75
5.224,8.936,14.17,21.39,34.21
4.987,16.78,26.69,34.86
5.228,8.558,13.63,21.95,34.76
5.043,12.74,22.53,34.1
5.203,56.9,14.68,19.98,74.42
5.211,9.204,14.63,21.16,33.93
5.222,8.905,14.06,21.23,33.53
5.228,8.876,14.0,22.29,33.75
5.185,12.3,45.93,39.5,27.63
5.178,68.07,104.0,16.28,32.66
5.011,23.38,133.4,90.18
5.232,8.673,13.77,21.53,34.14
5.223,8.666,13.79,21.31,33.8
5.146,9.958,42.14,29.52,29.33
5.041,14.04,27.8,97.99
5.232,8.557,13.7,21.62,34.64
5.233,8.56,13.6,21.27,34.17
4.962,14.62,24.89,33.06
5.166,45.56,59.58,17.92
5.069,14.95,33.28,33.58
5.172,17.07,58.79,71.02,48.53
5.063,129.6,16.91,171.4
5.039,18.41,75.28,32.9
5.202,105.5,12.9,135.8
5.221,10.04,13.64,21.21,33.82
5.043,20.71,244.2,43.77
5.222,8.731,13.82,21.39,33.86
5.232,8.619,13.66,21.43,34.21
5.226,8.798,13.87,21.32,33.93
5.045,16.06,24.86,33.7
4.996,13.88,40.72,34.71
5.065,15.38,32.95,37.35
5.174,9.634,29.41,34.11,22.67
5.2,18.79,64.72,53.04,18.75
5.046,25.4,83.39,44.4
5.223,9.529,15.71,21.6,34.43
5.224,8.851,14.04,21.37,34.07
5.223,8.708,13.85,21.36,34.2
5.227,8.767,13.85,21.3,34.06
5.185,178.1,13.47,27.59,24.37
5.21,11.2,28.88,19.0,30.4
5.154,36.81,11.62,51.52
5.071,17.2,76.26,58.32
5.081,14.22,26.91,42.75
4.94,23.93,30.63,52.92
5.292,16.38,22.95,34.12
5.096,21.63,94.7,46.36,72.37
5.135,85.57,20.19,12.95,112.3
4.941,16.47,49.47,37.81
5.231,8.731,13.53,21.48,34.5
5.184,133.2,19.96,175.7
4.96,19.66,41.23
4.858,16.73,3510.0,66.86
4.995,13.76,39.38,34.5
5.034,21.41,61.37,26.37
5.159,60.85,10.83,73.98,20.31
5.056,13.59,44.76,29.43
5.206,29.64,14.95,47.11
5.094,26.44,159.3,53.39
5.21,10.78,14.18,21.36,33.95
5.168,52.41,33.41,21.12
5.183,18.72,9.179,47.98
5.221,8.922,14.27,21.32,33.97
5.023,14.61,33.67
5.215,9.666,15.43,21.37,33.77
4.962,28.78,71.24
5.224,8.799,13.92,21.41,34.18
5.121,50.18,25.87,52.06,54.45
5.189,181.7,18.76,30.76,19.03
5.105,19.49,11.61,41700.0,41.54
5.135,12.71,194.0,56.97,33.7
5.217,10.45,38.19,25.61,18.18
5.143,44.96,10.72,21.79,27.19
5.151,16.35,57.97,28.61,35.47
5.189,66.68,17.59,13.98,86.51
5.183,13.21,42.94,598.3,39.37
5.192,10.28,30.33,27.98
5.222,10.51,13.77,21.42,34.32
5.278,57.46,22.54,74.87
5.22,8.804,13.93,21.33,33.99
4.91,36.37,3210.0
5.226,8.593,13.69,21.8,33.93
5.026,36.78,444.8,72.99
5.165,80.84,17.84,22.63,36.6
5.049,17.19,33.42,44.28
5.235,8.579,13.58,21.72,34.34
5.005,15.24,55.44,35.01
5.215,9.46,15.77,21.27,34.19
5.169,32.26,64.39,15.32,26.46
5.208,10.63,13.93,21.54,33.95
5.123,22.31,14.03,48.47,50.34
5.075,13.32,32.71,40.03
5.226,9.168,14.52,21.4,34.26
5.215,34.76,12.08,17.29,45.82
4.905,21.25,70.99
5.09,33.32,13.53,599.4
5.17,48.14,11.5,15.93,62.81
4.968,13.71,27.97,36.07
5.217,11.02,14.32,21.77,34.4
5.23,9.056,14.31,21.16,33.76
5.176,15.21,45.46,50.45,21.62
5.23,8.792,13.91,21.28,34.02
5.17,10.93,241.3,54.5,61.87
5.221,9.361,13.55,21.38,34.19
5.17,63.34,21.86,11.93,28.7
5.229,8.699,13.86,21.42,34.23
5.177,38.5,11.07,287.5,102.3
5.302,19.04,4356.0,53.96
5.01,20.46,31.7,61.49
5.152,17.39,46.2,47.11,148.1
5.225,8.634,13.51,21.52,34.03
5.151,23.06,10.55,28.16,36.58
5.225,8.745,13.87,21.3,34.28
5.078,24.23,41.15,12.76
4.928,20.84,47.05,31.05
5.23,8.666,13.75,21.46,33.81
5.229,8.72,13.97,21.4,34.0
5.225,8.766,13.95,21.36,34.19
5.205,11.84,21.33,25.35,33.78
5.222,8.748,13.43,21.48,33.89
5.196,20.09,31.66,50.7
5.226,8.863,14.12,21.32,34.16
